year,pop_name,state_name,reg,relative_PWE_enhancement
2005,Native,New Mexico,West,1.99169194879547
2000,Hispanic,New Mexico,West,0.827339376155117
2016,Black,New Mexico,West,0.757236114693513
2020,Black,New Mexico,West,0.761950354491836
2008,Native,New Mexico,West,1.79020012852865
2003,Hispanic,New Mexico,West,0.873528210301353
2016,Native,New Mexico,West,2.03623355174747
2005,Hispanic,New Mexico,West,0.887817494788935
2007,White,New Mexico,West,1.00471768036391
2002,Asian,New Mexico,West,0.665471696812943
2002,Native,New Mexico,West,2.19430008510193
1999,Hispanic,New Mexico,West,0.817765990521982
2003,Black,New Mexico,West,0.868233203236982
2004,White,New Mexico,West,1.00880431077635
1999,Black,New Mexico,West,0.901263218741228
2000,Native,New Mexico,West,2.08403042073949
2009,Native,New Mexico,West,1.81896571405066
2004,Black,New Mexico,West,0.791845440934178
2009,Hispanic,New Mexico,West,0.913834825198237
2005,Black,New Mexico,West,0.864307791501877
2009,Pacific,New Mexico,West,0.814308318666732
1999,Asian,New Mexico,West,0.606992861141133
2002,Pacific,New Mexico,West,0.729764529588872
2016,Asian,New Mexico,West,0.773810339688108
2020,Asian,New Mexico,West,0.711168765544834
2015,Hispanic,New Mexico,West,1.01093861773944
2013,Native,New Mexico,West,2.04408972684171
2016,Hispanic,New Mexico,West,0.987958423824247
2002,Hispanic,New Mexico,West,0.892350875492598
2015,Native,New Mexico,West,2.08794261503834
2018,Native,New Mexico,West,2.31766736424438
1999,White,New Mexico,West,1.00773615978043
2020,Native,New Mexico,West,2.23778341947507
2018,Pacific,New Mexico,West,0.927451460247127
2008,Pacific,New Mexico,West,0.722874084486925
2017,Pacific,New Mexico,West,0.842032872688328
2007,Black,New Mexico,West,0.923097005004526
2015,Asian,New Mexico,West,0.800683054863127
2019,Hispanic,New Mexico,West,0.977056330183902
2012,Native,New Mexico,West,1.96632435285829
2018,Black,New Mexico,West,0.743623692639825
2003,Asian,New Mexico,West,0.622517551529036
2019,Pacific,New Mexico,West,0.83872887904787
2005,White,New Mexico,West,1.00953063761424
2014,Pacific,New Mexico,West,0.76006116678812
2006,White,New Mexico,West,1.00497860260051
2000,White,New Mexico,West,1.00694327358885
2004,Hispanic,New Mexico,West,0.975151610850022
2013,Black,New Mexico,West,0.802109798843129
2001,Asian,New Mexico,West,0.622351996311964
2000,Black,New Mexico,West,0.897389399976175
2017,White,New Mexico,West,1.01377778842627
2015,Black,New Mexico,West,0.758319338197414
2019,Native,New Mexico,West,2.28457546614869
2004,Asian,New Mexico,West,0.761384739927348
2017,Black,New Mexico,West,0.759936382057598
2009,Black,New Mexico,West,0.861530025370893
2018,Hispanic,New Mexico,West,1.05128583322982
2012,White,New Mexico,West,1.0130309836154
2005,Asian,New Mexico,West,0.675289394091453
2018,White,New Mexico,West,1.01306907362119
2014,White,New Mexico,West,1.0090067356359
2012,Black,New Mexico,West,0.837012771912321
2004,Native,New Mexico,West,2.22377930110956
2008,Black,New Mexico,West,0.954895770665455
2008,Asian,New Mexico,West,0.685604041777886
2017,Asian,New Mexico,West,0.710030744662928
2009,Asian,New Mexico,West,0.72061874702351
2007,Native,New Mexico,West,1.9504495315806
1999,Pacific,New Mexico,West,0.669042088077189
2013,Pacific,New Mexico,West,0.952139969808157
2017,Hispanic,New Mexico,West,1.01980500381799
2001,Native,New Mexico,West,2.05206177505643
2000,Pacific,New Mexico,West,0.629143084817152
2011,Black,New Mexico,West,0.914427632105994
2010,Native,New Mexico,West,1.78740044742036
2003,Native,New Mexico,West,2.27521367642356
2012,Hispanic,New Mexico,West,0.911707634996485
2020,White,New Mexico,West,1.01786110064983
2013,Hispanic,New Mexico,West,1.03287589234239
2001,Black,New Mexico,West,0.859301279789855
2005,Pacific,New Mexico,West,0.832746814876896
2019,White,New Mexico,West,1.01905884720151
2011,White,New Mexico,West,1.00853346292597
2010,White,New Mexico,West,1.01632818378647
2012,Pacific,New Mexico,West,0.78474368717048
2019,Black,New Mexico,West,0.766063193794906
2001,Pacific,New Mexico,West,0.713204551709247
2020,Hispanic,New Mexico,West,1.04331404641974
2012,Asian,New Mexico,West,0.706568808397928
2014,Native,New Mexico,West,1.90842019986579
2008,White,New Mexico,West,1.00440112373176
2014,Hispanic,New Mexico,West,0.918597744554113
2011,Hispanic,New Mexico,West,0.931325804898149
2006,Pacific,New Mexico,West,0.72437688182242
2003,White,New Mexico,West,1.00512238701032
2006,Native,New Mexico,West,2.00497910496011
2011,Pacific,New Mexico,West,0.760733668553285
2020,Pacific,New Mexico,West,0.904297826751029
2001,White,New Mexico,West,1.01072000711224
2010,Black,New Mexico,West,0.837008095493625
2014,Black,New Mexico,West,0.904735405494977
2006,Asian,New Mexico,West,0.645330808342351
2011,Native,New Mexico,West,1.80915808573687
2014,Asian,New Mexico,West,0.680830998063452
2006,Hispanic,New Mexico,West,0.85429880825262
2003,Pacific,New Mexico,West,0.719171810815479
2016,Pacific,New Mexico,West,0.944002020867701
2010,Asian,New Mexico,West,0.714644092941523
2013,White,New Mexico,West,1.01002009920495
2016,White,New Mexico,West,1.01791145431055
2001,Hispanic,New Mexico,West,0.819059705049662
2006,Black,New Mexico,West,0.915383698924959
2003,Hispanic,Nevada,West,1.31011968320974
2012,Hispanic,Nevada,West,0.905550966858125
2000,Asian,Nevada,West,0.84239665206773
2010,Native,Nevada,West,1.12679109854758
2014,Black,Nevada,West,0.945662748762955
2002,Hispanic,Nevada,West,1.31720960826853
1999,Pacific,Nevada,West,1.06694791147651
2018,Black,Nevada,West,0.761553124047764
2020,Asian,Nevada,West,0.772002213116533
2002,Native,Nevada,West,1.35462892187329
2016,Asian,Nevada,West,0.723511787042788
2005,Pacific,Nevada,West,1.09353816542434
2016,Pacific,Nevada,West,1.02619985363271
2014,Asian,Nevada,West,0.738042300991645
2020,Native,Nevada,West,1.1992527401049
2013,White,Nevada,West,1.03111312058277
2019,Asian,Nevada,West,0.881239273387373
1999,Black,Nevada,West,0.910052470254137
2016,Black,Nevada,West,0.80817445759012
2019,Black,Nevada,West,0.769063037842008
2003,White,Nevada,West,1.01574389408439
2014,Native,Nevada,West,1.10161199294373
2004,White,Nevada,West,1.01608897498775
2000,Black,Nevada,West,0.898467819577072
2009,Hispanic,Nevada,West,1.01446596667577
2017,Native,Nevada,West,1.17040536288384
2014,White,Nevada,West,1.03238506228267
2012,Black,Nevada,West,0.878619149742338
1999,Asian,Nevada,West,0.822449956693383
2015,Asian,Nevada,West,0.947494107838638
2002,Pacific,Nevada,West,1.10691389547288
2017,White,Nevada,West,1.05657828974929
2017,Black,Nevada,West,0.63394059654358
1999,Hispanic,Nevada,West,1.22820093557236
2007,Hispanic,Nevada,West,0.990083770146859
2016,Hispanic,Nevada,West,0.913005044129394
2010,Asian,Nevada,West,0.731253983517155
2018,Native,Nevada,West,1.22276350301935
2013,Asian,Nevada,West,0.884558183706307
2005,Asian,Nevada,West,0.893253828944152
2015,Pacific,Nevada,West,1.07239784726107
2005,Black,Nevada,West,0.881152018307556
1999,White,Nevada,West,1.01740475906876
2009,Pacific,Nevada,West,0.992621972255652
2003,Native,Nevada,West,1.35719480710683
2007,Black,Nevada,West,0.966668629323452
2019,Pacific,Nevada,West,1.01123740925482
2008,Black,Nevada,West,0.947244126598512
2005,Native,Nevada,West,1.25171452343876
2000,Hispanic,Nevada,West,1.26675584201549
2019,White,Nevada,West,1.04082410203965
2011,Asian,Nevada,West,0.794200157096831
2020,Black,Nevada,West,0.696243673896107
2000,Native,Nevada,West,1.31426804689733
2003,Black,Nevada,West,0.881187496733403
2016,White,Nevada,West,1.04977185189466
2007,White,Nevada,West,1.01828436670544
2017,Pacific,Nevada,West,1.22886860628713
2019,Hispanic,Nevada,West,1.01828053355026
2011,Pacific,Nevada,West,0.995019807671117
2009,Asian,Nevada,West,0.851827253074622
2001,Asian,Nevada,West,0.818459207421727
2001,Black,Nevada,West,0.82987504684755
2017,Hispanic,Nevada,West,0.952806635274331
2014,Pacific,Nevada,West,0.971332821539153
2012,Asian,Nevada,West,0.716655598045694
2001,Hispanic,Nevada,West,1.281722066012
2001,Native,Nevada,West,1.35686522850934
2009,Native,Nevada,West,1.11281834089928
2004,Hispanic,Nevada,West,1.35874705468541
2015,White,Nevada,West,1.02836560185922
2007,Asian,Nevada,West,0.838452283708912
2004,Native,Nevada,West,1.26461454655894
2001,White,Nevada,West,1.02462481006819
2010,Pacific,Nevada,West,0.93973658666951
2018,Hispanic,Nevada,West,0.892794099219414
2004,Pacific,Nevada,West,1.17128056225811
2012,White,Nevada,West,1.04126355457762
2007,Native,Nevada,West,1.00976155765411
2002,Black,Nevada,West,0.846239779915672
2018,Pacific,Nevada,West,0.989380338852268
2007,Pacific,Nevada,West,0.90943947832837
2010,Hispanic,Nevada,West,0.939093778303087
2000,Pacific,Nevada,West,1.05317038661861
2011,Native,Nevada,West,1.00973034204338
2005,Hispanic,Nevada,West,1.27272600159428
2008,Asian,Nevada,West,0.724511604037894
2014,Hispanic,Nevada,West,0.95318766284365
2002,White,Nevada,West,1.02113547218487
2013,Pacific,Nevada,West,1.03097342832752
2003,Asian,Nevada,West,0.868025428852043
2004,Asian,Nevada,West,0.961313699997181
2016,Native,Nevada,West,1.1827958683185
2005,White,Nevada,West,1.01589603784866
2006,White,Nevada,West,1.02170922339114
2011,Hispanic,Nevada,West,0.944230810815613
2001,Pacific,Nevada,West,1.09842417634881
2013,Black,Nevada,West,0.810368759299607
2008,White,Nevada,West,1.02918462666363
2000,White,Nevada,West,1.01647344729499
2015,Black,Nevada,West,0.782204118419577
2006,Hispanic,Nevada,West,0.98219566494084
2009,Black,Nevada,West,0.857622584116909
2002,Asian,Nevada,West,0.842187350138287
2008,Hispanic,Nevada,West,0.931980322169792
2006,Pacific,Nevada,West,0.970465530586414
2015,Native,Nevada,West,1.1124728172609
2010,Black,Nevada,West,0.843792381643863
2018,White,Nevada,West,1.0612777457026
2008,Pacific,Nevada,West,0.883412383473386
2006,Asian,Nevada,West,0.816883070847815
2020,Pacific,Nevada,West,1.01454607915928
2018,Asian,Nevada,West,0.689017196925499
2019,Native,Nevada,West,1.10248851327823
2020,White,Nevada,West,1.06122384214991
2015,Hispanic,Nevada,West,1.05245702511047
2013,Native,Nevada,West,1.13655538822595
2004,Black,Nevada,West,0.820889028419151
1999,Native,Nevada,West,1.25156255595407
2011,White,Nevada,West,1.02914289821375
2011,Black,Nevada,West,0.925858487777
2012,Pacific,Nevada,West,0.975962008882027
2017,Asian,Nevada,West,0.834431427743335
2012,Native,Nevada,West,1.08688551661103
2020,Hispanic,Nevada,West,0.940284230358652
2006,Black,Nevada,West,0.93303488021945
2008,Native,Nevada,West,1.05704338729054
2006,Native,Nevada,West,1.05457349503604
2003,Pacific,Nevada,West,1.08688572285178
2009,White,Nevada,West,1.02660157009537
2013,Hispanic,Nevada,West,1.07677433285105
2010,White,Nevada,West,1.04221493333228
2005,Black,New York,Northeast,1.03599945208724
2002,Hispanic,New York,Northeast,0.675702588511171
2013,Black,New York,Northeast,0.997073661370765
2002,Pacific,New York,Northeast,0.727630856343766
2013,White,New York,Northeast,1.0174503362581
2007,Hispanic,New York,Northeast,0.769810657884301
2007,Native,New York,Northeast,0.737679894527268
2009,Asian,New York,Northeast,0.857086375317725
2012,Hispanic,New York,Northeast,0.761241490434301
2012,White,New York,Northeast,1.01471780146224
2020,Hispanic,New York,Northeast,0.757738380443992
2005,Hispanic,New York,Northeast,0.743884921409242
2015,Black,New York,Northeast,1.05030403164182
2010,Native,New York,Northeast,0.761867396860102
2004,White,New York,Northeast,1.00698012276528
2005,Pacific,New York,Northeast,0.760146515263918
1999,Black,New York,Northeast,1.01205052195146
2015,Pacific,New York,Northeast,0.749140780854243
2003,Asian,New York,Northeast,0.836482358444327
2002,Black,New York,Northeast,1.01686757074641
2018,White,New York,Northeast,1.00859252531095
2015,Native,New York,Northeast,0.745658901784016
2019,Black,New York,Northeast,0.993541551949582
2010,Pacific,New York,Northeast,0.783460103772685
2013,Hispanic,New York,Northeast,0.717564880075054
1999,Pacific,New York,Northeast,0.725257195022222
2000,Asian,New York,Northeast,0.815110939298048
2013,Native,New York,Northeast,0.754119440465444
2018,Black,New York,Northeast,1.02475200737261
2019,Pacific,New York,Northeast,0.757639297265802
1999,Hispanic,New York,Northeast,0.68728485525888
2014,Native,New York,Northeast,0.727954569219514
2008,Native,New York,Northeast,0.720925936579049
2013,Asian,New York,Northeast,0.820629666884265
2005,White,New York,Northeast,1.00365129620836
2012,Black,New York,Northeast,0.981814525387407
2015,White,New York,Northeast,1.00652727457379
2011,Hispanic,New York,Northeast,0.732981749382971
2011,Native,New York,Northeast,0.753059463592078
2020,Pacific,New York,Northeast,0.724636967223522
2004,Pacific,New York,Northeast,0.762486445810419
2000,Black,New York,Northeast,1.02966470806579
2001,White,New York,Northeast,1.01048470772123
2018,Native,New York,Northeast,0.799023969313742
2018,Hispanic,New York,Northeast,0.785861710224842
2018,Pacific,New York,Northeast,0.771273780605143
2014,Asian,New York,Northeast,0.796564911456691
2007,Pacific,New York,Northeast,0.785523078486925
2003,Black,New York,Northeast,0.997042281431741
2004,Hispanic,New York,Northeast,0.759336566696986
2012,Native,New York,Northeast,0.732122017237735
2004,Native,New York,Northeast,0.769361869178277
2001,Pacific,New York,Northeast,0.736798432483639
2007,White,New York,Northeast,1.00396589435791
2019,White,New York,Northeast,1.01550210522128
2019,Hispanic,New York,Northeast,0.764105302654123
2002,White,New York,Northeast,1.00882719605611
2013,Pacific,New York,Northeast,0.721856001037869
2000,Hispanic,New York,Northeast,0.708408712177059
2005,Asian,New York,Northeast,0.865208478481142
2015,Asian,New York,Northeast,0.840645241178535
2004,Black,New York,Northeast,1.01755803767312
2010,Hispanic,New York,Northeast,0.788627649000893
2019,Asian,New York,Northeast,0.877069561037453
2002,Native,New York,Northeast,0.7522689864152
1999,White,New York,Northeast,1.01056010480736
2000,Pacific,New York,Northeast,0.740408364049562
2017,Asian,New York,Northeast,0.882974014085093
2003,Pacific,New York,Northeast,0.741219285532396
2004,Asian,New York,Northeast,0.857498581534321
2001,Black,New York,Northeast,0.996736412305539
2011,White,New York,Northeast,1.00970359692317
2016,Hispanic,New York,Northeast,0.784959104610569
2010,Black,New York,Northeast,1.05870205024579
2014,White,New York,Northeast,1.01302744808929
2001,Hispanic,New York,Northeast,0.712915762968745
2009,Native,New York,Northeast,0.747799000667047
2006,Asian,New York,Northeast,0.87792504353912
2008,White,New York,Northeast,1.00567620056489
2009,Pacific,New York,Northeast,0.766738651853572
2009,White,New York,Northeast,1.01198661273167
2012,Pacific,New York,Northeast,0.749708843598402
2007,Black,New York,Northeast,1.02900648126483
2016,Black,New York,Northeast,0.977907338038865
2015,Hispanic,New York,Northeast,0.72619137717543
2002,Asian,New York,Northeast,0.813875230883715
2011,Asian,New York,Northeast,0.850854124636983
2008,Black,New York,Northeast,1.00884614845539
2012,Asian,New York,Northeast,0.894179077411127
2003,Hispanic,New York,Northeast,0.73889131468973
2018,Asian,New York,Northeast,0.877088115273167
2017,Pacific,New York,Northeast,0.764961688766233
2003,Native,New York,Northeast,0.776025582491746
2020,Native,New York,Northeast,0.755937677766265
2008,Asian,New York,Northeast,0.926168914133761
2020,White,New York,Northeast,1.01723930904828
2003,White,New York,Northeast,1.01120736322912
2010,White,New York,Northeast,0.997772735834451
2020,Asian,New York,Northeast,0.837295717689038
2017,Black,New York,Northeast,0.953675164151554
2014,Black,New York,Northeast,1.03306360332498
2009,Hispanic,New York,Northeast,0.755618584317022
2014,Pacific,New York,Northeast,0.709975200017671
1999,Native,New York,Northeast,0.746141463272813
2017,White,New York,Northeast,1.02197012969867
2001,Native,New York,Northeast,0.746521955665726
2008,Pacific,New York,Northeast,0.793578353784046
2006,Black,New York,Northeast,1.01892516373706
2008,Hispanic,New York,Northeast,0.789272280554352
